Car ID,Date,Company,Model,Engine,Transmission,Body Style,Color,Price
3617,7/2/2022,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,SUV,Black,26000
3618,7/2/2022,Jeep,Wrangler,Overhead Camshaft,Manual,Hatchback,Pale White,23000
3619,7/2/2022,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Sedan,Red,24000
3620,7/2/2022,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,33001
3621,7/2/2022,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18000
3622,7/2/2022,Mercury,Villager,Overhead Camshaft,Manual,Passenger,Pale White,14000
3623,7/2/2022,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,20000
3624,7/2/2022,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Hardtop,Red,12001
3625,7/2/2022,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,SUV,Red,19000
3626,7/2/2022,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,17000
3627,7/2/2022,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Hardtop,Black,38001
3628,7/2/2022,Plymouth,Voyager,Overhead Camshaft,Manual,Passenger,Red,20000
3629,7/2/2022,Cadillac,Eldorado,Overhead Camshaft,Manual,Passenger,Black,29000
3630,7/2/2022,Mercedes-B,CL500,Overhead Camshaft,Manual,SUV,Red,29000
3631,7/2/2022,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45000
3632,7/2/2022,Mitsubishi,3000GT,Overhead Camshaft,Manual,Sedan,Red,24000
3633,7/2/2022,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,18000
3634,7/2/2022,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,19000
3635,7/2/2022,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,19500
3636,7/2/2022,Mercedes-B,M-Class,Overhead Camshaft,Manual,Hatchback,Red,25400
3637,7/2/2022,Chevrolet,Prizm,Overhead Camshaft,Manual,Hatchback,Pale White,22000
3638,7/2/2022,Lincoln,Town car,Overhead Camshaft,Manual,Hatchback,Pale White,33000
3639,7/2/2022,Buick,Park Avenue,Overhead Camshaft,Manual,Hatchback,Black,29000
3640,7/2/2022,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,22000
3641,7/2/2022,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Hatchback,Red,41000
3642,7/2/2022,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,31000
3643,7/2/2022,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,SUV,Black,19500
3644,7/2/2022,Mitsubishi,Diamante,Overhead Camshaft,Manual,Hatchback,Red,25000
3645,7/2/2022,Lexus,GS300,Overhead Camshaft,Manual,Passenger,Black,51000
3646,7/3/2022,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,SUV,Red,19000
3647,7/3/2022,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,60000
3648,7/3/2022,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19000
3649,7/3/2022,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21000
3650,7/3/2022,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,SUV,Red,12000
3651,7/3/2022,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,31000
3652,7/3/2022,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Hardtop,Red,21000
3653,7/3/2022,Chevrolet,Corvette,Overhead Camshaft,Manual,SUV,Black,26100
3654,7/3/2022,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,36000
3655,7/3/2022,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,18000
3656,7/3/2022,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,12001
3657,7/3/2022,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,16001
3658,7/3/2022,Mitsubishi,3000GT,Overhead Camshaft,Manual,Sedan,Red,24001
3659,7/3/2022,Ford,Focus,Overhead Camshaft,Manual,Hatchback,Red,17001
3660,7/3/2022,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,31301
3661,7/3/2022,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,22000
3662,7/3/2022,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,19000
3663,7/3/2022,Honda,Accord,Overhead Camshaft,Manual,Sedan,Black,43000
3664,7/3/2022,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,12000
3665,7/3/2022,Volkswagen,Cabrio,Overhead Camshaft,Manual,Sedan,Red,25000
3666,7/3/2022,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Red,19000
3667,7/3/2022,Acura,TL,Overhead Camshaft,Manual,Hatchback,Black,21000
3668,7/3/2022,Pontiac,Firebird,Overhead Camshaft,Manual,Hatchback,Black,43000
3669,7/3/2022,Audi,A6,Overhead Camshaft,Manual,SUV,Black,15000
3670,7/3/2022,Chrysler,Town & Country,Overhead Camshaft,Manual,Sedan,Pale White,17000
3671,7/4/2022,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,20000
3672,7/4/2022,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,33001
3673,7/4/2022,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,75501
3674,7/4/2022,Mitsubishi,3000GT,Overhead Camshaft,Manual,Sedan,Pale White,21000
3675,7/4/2022,Honda,Passport,Overhead Camshaft,Manual,Hardtop,Pale White,27000
3676,7/4/2022,Lexus,GS300,Overhead Camshaft,Manual,Passenger,Red,17000
3677,7/4/2022,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,16001
3678,7/4/2022,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,62001
3679,7/4/2022,Saturn,SW,Overhead Camshaft,Manual,Passenger,Black,36001
3680,7/4/2022,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,26000
3681,7/4/2022,Jaguar,S-Type,Overhead Camshaft,Manual,Passenger,Red,21000
3682,7/4/2022,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,22001
3683,7/4/2022,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Hatchback,Red,22500
3684,7/4/2022,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,26500
3685,7/4/2022,Dodge,Ram Pickup,Overhead Camshaft,Manual,Hatchback,Black,19500
3686,7/5/2022,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,60001
3687,7/5/2022,Ford,Expedition,Overhead Camshaft,Manual,SUV,Black,10000
3688,7/5/2022,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Sedan,Red,19000
3689,7/5/2022,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,31000
3690,7/5/2022,Honda,Civic,Overhead Camshaft,Manual,Hatchback,Pale White,45000
3691,7/5/2022,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,46000
3692,7/5/2022,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,31000
3693,7/5/2022,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21000
3694,7/5/2022,Pontiac,Firebird,Overhead Camshaft,Manual,Hardtop,Black,43000
3695,7/5/2022,Pontiac,Sunfire,Overhead Camshaft,Manual,Sedan,Pale White,28000
3696,7/5/2022,Chrysler,LHS,Overhead Camshaft,Manual,Hatchback,Black,51100
3697,7/5/2022,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,18100
3698,7/5/2022,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Hatchback,Red,31000
3699,7/5/2022,Chevrolet,Impala,Overhead Camshaft,Manual,Hatchback,Pale White,14000
3700,7/5/2022,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,16000
3701,7/5/2022,Chevrolet,Prizm,Overhead Camshaft,Manual,Hatchback,Black,16000
3702,7/5/2022,Acura,TL,Overhead Camshaft,Manual,Hatchback,Pale White,14500
3703,7/5/2022,Dodge,Intrepid,DoubleÂ Overhead Camshaft,Auto,Sedan,Red,31000
3704,7/5/2022,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,16000
3705,7/5/2022,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,16000
3706,7/5/2022,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18500
3707,7/5/2022,Volkswagen,Passat,Overhead Camshaft,Manual,Hatchback,Red,20000
3708,7/5/2022,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,28000
3709,7/5/2022,Mercury,Cougar,Overhead Camshaft,Manual,Hatchback,Pale White,28000
3710,7/5/2022,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Red,19600
3711,7/5/2022,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,69500
3712,7/5/2022,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Hardtop,Red,45001
3713,7/5/2022,Ford,Focus,Overhead Camshaft,Manual,Hardtop,Red,17501
3714,7/5/2022,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Sedan,Red,31000
3715,7/5/2022,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Sedan,Red,39000
3716,7/5/2022,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,SUV,Black,21000
3717,7/5/2022,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,62000
3718,7/5/2022,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Hatchback,Black,16000
3719,7/5/2022,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Black,18000
3720,7/5/2022,Lexus,ES300,Overhead Camshaft,Manual,Hatchback,Black,34000
3721,7/6/2022,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,SUV,Red,35000
3722,7/6/2022,Dodge,Durango,Overhead Camshaft,Manual,SUV,Pale White,27000
3723,7/6/2022,Honda,Odyssey,Overhead Camshaft,Manual,Passenger,Pale White,27000
3724,7/6/2022,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,22000
3725,7/6/2022,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,SUV,Black,26000
3726,7/6/2022,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,22000
3727,7/6/2022,Ford,Expedition,Overhead Camshaft,Manual,SUV,Black,10000
3728,7/6/2022,Volvo,S70,Overhead Camshaft,Manual,Hardtop,Black,22000
3729,7/6/2022,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Hatchback,Pale White,26000
3730,7/6/2022,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,36500
3731,7/6/2022,Acura,RL,Overhead Camshaft,Manual,SUV,Red,31000
3732,7/6/2022,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Red,15000
3733,7/6/2022,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,60000
3734,7/6/2022,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Sedan,Red,41000
3735,7/6/2022,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,22000
3736,7/6/2022,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,21000
3737,7/6/2022,Ford,Taurus,Overhead Camshaft,Manual,SUV,Red,22500
3738,7/6/2022,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,19000
3739,7/6/2022,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Hatchback,Red,31500
3740,7/6/2022,Mercury,Sable,Overhead Camshaft,Manual,Sedan,Red,61000
3741,7/6/2022,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,26000
3742,7/6/2022,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,26000
3743,7/6/2022,Cadillac,Escalade,Overhead Camshaft,Manual,Sedan,Black,34000
3744,7/6/2022,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,SUV,Red,39000
3745,7/6/2022,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,18500
3746,7/6/2022,Chevrolet,Prizm,Overhead Camshaft,Manual,Hardtop,Black,16001
3747,7/6/2022,Porsche,Boxter,Overhead Camshaft,Manual,SUV,Red,24000
3748,7/6/2022,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Hardtop,Black,16001
3749,7/6/2022,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,26000
3750,7/6/2022,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,10000
3751,7/6/2022,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Hatchback,Red,25000
3752,7/6/2022,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,20000
3753,7/6/2022,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,24000
3754,7/6/2022,Lexus,LS400,Overhead Camshaft,Manual,Sedan,Pale White,54000
3755,7/6/2022,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,53000
3756,7/8/2022,Volkswagen,Passat,Overhead Camshaft,Manual,Hatchback,Pale White,12500
3757,7/8/2022,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,69500
3758,7/8/2022,Chevrolet,Corvette,Overhead Camshaft,Manual,SUV,Black,26200
3759,7/8/2022,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,SUV,Black,31000
3760,7/8/2022,Porsche,Boxter,Overhead Camshaft,Manual,SUV,Pale White,14000
3761,7/9/2022,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,46000
3762,7/9/2022,Plymouth,Voyager,Overhead Camshaft,Manual,Passenger,Black,75000
3763,7/9/2022,Hyundai,Elantra,Overhead Camshaft,Manual,Sedan,Red,22000
3764,7/9/2022,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,SUV,Red,22000
3765,7/9/2022,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18000
3766,7/9/2022,Mercury,Villager,Overhead Camshaft,Manual,Passenger,Pale White,14000
3767,7/9/2022,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,20000
3768,7/9/2022,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,21000
3769,7/9/2022,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,SUV,Red,19000
3770,7/9/2022,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,17000
3771,7/9/2022,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,SUV,Black,45500
3772,7/9/2022,Plymouth,Voyager,Overhead Camshaft,Manual,Passenger,Red,20000
3773,7/9/2022,Cadillac,Eldorado,Overhead Camshaft,Manual,Passenger,Black,29000
3774,7/9/2022,Mercedes-B,CL500,Overhead Camshaft,Manual,SUV,Red,29200
3775,7/9/2022,Audi,A6,DoubleÂ Overhead Camshaft,Auto,SUV,Black,14000
3776,7/9/2022,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,46000
3777,7/9/2022,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Sedan,Red,19000
3778,7/9/2022,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,20000
3779,7/9/2022,BMW,528i,Overhead Camshaft,Manual,SUV,Red,29000
3780,7/9/2022,Honda,Accord,Overhead Camshaft,Manual,Sedan,Black,43000
3781,7/9/2022,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,39000
3782,7/9/2022,Ford,Taurus,Overhead Camshaft,Manual,SUV,Black,69500
3783,7/9/2022,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,16000
3784,7/9/2022,Lincoln,Town car,Overhead Camshaft,Manual,Hatchback,Black,17000
3785,7/9/2022,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Hardtop,Red,21000
3786,7/9/2022,Audi,A6,DoubleÂ Overhead Camshaft,Auto,SUV,Black,27000
3787,7/9/2022,Ford,Expedition,Overhead Camshaft,Manual,SUV,Black,10000
3788,7/9/2022,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45000
3789,7/9/2022,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21000
3790,7/9/2022,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,SUV,Black,39000
3791,7/9/2022,Chevrolet,Malibu,Overhead Camshaft,Manual,Hatchback,Red,82000
3792,7/9/2022,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,SUV,Red,16000
3793,7/9/2022,Mercedes-B,SLK230,Overhead Camshaft,Manual,Hatchback,Red,71210
3794,7/9/2022,Lexus,LX470,Overhead Camshaft,Manual,SUV,Pale White,54000
3795,7/9/2022,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,29000
3796,7/9/2022,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,24000
3797,7/9/2022,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,22000
3798,7/9/2022,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,42000
3799,7/9/2022,Nissan,Pathfinder,Overhead Camshaft,Manual,Hatchback,Pale White,16001
3800,7/9/2022,Honda,Odyssey,Overhead Camshaft,Manual,Passenger,Pale White,54001
3801,7/9/2022,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,26001
3802,7/9/2022,Chevrolet,Lumina,Overhead Camshaft,Manual,Passenger,Black,42800
3803,7/9/2022,Audi,A6,Overhead Camshaft,Manual,SUV,Pale White,13500
3804,7/9/2022,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,17000
3805,7/9/2022,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Sedan,Red,15000
3806,7/9/2022,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,31000
3807,7/9/2022,Acura,RL,Overhead Camshaft,Manual,SUV,Red,34000
3808,7/9/2022,Chevrolet,Malibu,Overhead Camshaft,Manual,Hardtop,Red,82101
3809,7/9/2022,Volvo,C70,Overhead Camshaft,Manual,Hatchback,Black,17000
3810,7/9/2022,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18000
3811,7/9/2022,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,36000
3812,7/9/2022,Mitsubishi,Montero,Overhead Camshaft,Manual,SUV,Black,16250
3813,7/9/2022,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,SUV,Red,25000
3814,7/9/2022,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,69000
3815,7/9/2022,Nissan,Frontier,Overhead Camshaft,Manual,Hatchback,Black,53000
3816,7/9/2022,Chevrolet,Impala,Overhead Camshaft,Manual,Hatchback,Red,22000
3817,7/9/2022,Acura,RL,DoubleÂ Overhead Camshaft,Auto,SUV,Black,24000
3818,7/9/2022,Hyundai,Elantra,Overhead Camshaft,Manual,Sedan,Red,22000
3819,7/9/2022,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Red,21000
3820,7/9/2022,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Red,13000
3821,7/9/2022,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Hatchback,Red,45000
3822,7/9/2022,Chevrolet,Malibu,Overhead Camshaft,Manual,Hatchback,Pale White,14000
3823,7/9/2022,Subaru,Forester,Overhead Camshaft,Manual,Hatchback,Red,26000
3824,7/9/2022,Hyundai,Sonata,Overhead Camshaft,Manual,SUV,Red,21000
3825,7/9/2022,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,10000
3826,7/9/2022,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Hatchback,Red,29000
3827,7/9/2022,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,60500
3828,7/9/2022,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,24000
3829,7/9/2022,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,46000
3830,7/9/2022,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,23000
3831,7/10/2022,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45001
3832,7/10/2022,Mitsubishi,3000GT,Overhead Camshaft,Manual,Sedan,Red,24001
3833,7/10/2022,Mercedes-B,M-Class,Overhead Camshaft,Manual,Hardtop,Red,25000
3834,7/10/2022,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,42000
3835,7/10/2022,Honda,Civic,Overhead Camshaft,Manual,Hatchback,Black,43000
3836,7/10/2022,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Hatchback,Pale White,26500
3837,7/10/2022,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18000
3838,7/10/2022,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,14500
3839,7/10/2022,Toyota,RAV4,Overhead Camshaft,Manual,Hatchback,Pale White,22000
3840,7/10/2022,Mercury,Cougar,Overhead Camshaft,Manual,Hatchback,Red,22000
3841,7/11/2022,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,22001
3842,7/11/2022,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,19001
3843,7/11/2022,Honda,Accord,Overhead Camshaft,Manual,Sedan,Black,43001
3844,7/11/2022,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,12001
3845,7/11/2022,Volkswagen,Cabrio,Overhead Camshaft,Manual,Sedan,Red,25001
3846,7/11/2022,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,26100
3847,7/11/2022,Jaguar,S-Type,Overhead Camshaft,Manual,Passenger,Red,21001
3848,7/11/2022,Audi,A4,DoubleÂ Overhead Camshaft,Auto,SUV,Black,27001
3849,7/11/2022,Volkswagen,Passat,Overhead Camshaft,Manual,Hatchback,Red,20001
3850,7/11/2022,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,28000
3851,7/11/2022,Mercury,Cougar,Overhead Camshaft,Manual,Hatchback,Pale White,28500
3852,7/11/2022,Oldsmobile,Bravada,Overhead Camshaft,Manual,Hatchback,Black,17000
3853,7/11/2022,Ford,Ranger,Overhead Camshaft,Manual,Hardtop,Black,18001
3854,7/11/2022,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,26500
3855,7/11/2022,BMW,323i,Overhead Camshaft,Manual,Hatchback,Red,21000
3856,7/11/2022,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18000
3857,7/11/2022,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Red,19500
3858,7/11/2022,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,14000
3859,7/11/2022,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Sedan,Red,19000
3860,7/11/2022,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Sedan,Red,69000
3861,7/11/2022,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,SUV,Black,26000
3862,7/11/2022,Jeep,Wrangler,Overhead Camshaft,Manual,Hatchback,Pale White,23250
3863,7/11/2022,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,28000
3864,7/11/2022,Ford,Crown Victoria,Overhead Camshaft,Manual,Passenger,Pale White,20000
3865,7/11/2022,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,22600
3866,7/11/2022,Ford,F-Series,Overhead Camshaft,Manual,Passenger,Pale White,14000
3867,7/11/2022,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,41250
3868,7/11/2022,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Hatchback,Pale White,26600
3869,7/11/2022,Chrysler,Concorde,Overhead Camshaft,Manual,Hatchback,Pale White,28000
3870,7/11/2022,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,75000
3871,7/11/2022,Volkswagen,Beetle,Overhead Camshaft,Manual,Hatchback,Red,21000
3872,7/11/2022,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,SUV,Red,41500
3873,7/11/2022,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,22000
3874,7/11/2022,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Sedan,Red,69000
3875,7/11/2022,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,17000
3876,7/11/2022,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Red,13000
3877,7/11/2022,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,SUV,Red,23000
3878,7/11/2022,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Red,13000
3879,7/11/2022,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Hardtop,Pale White,42001
3880,7/11/2022,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,60000
3881,7/11/2022,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,SUV,Black,11500
3882,7/11/2022,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,SUV,Red,31000
3883,7/11/2022,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Black,18000
3884,7/11/2022,Nissan,Pathfinder,Overhead Camshaft,Manual,Hardtop,Pale White,16001
3885,7/11/2022,Lincoln,Town car,Overhead Camshaft,Manual,Hatchback,Black,17600
3886,7/11/2022,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,51000
3887,7/11/2022,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,25000
3888,7/11/2022,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,SUV,Red,39000
3889,7/11/2022,Lincoln,Continental,Overhead Camshaft,Manual,Passenger,Pale White,20000
3890,7/11/2022,Honda,Accord,Overhead Camshaft,Manual,Sedan,Black,43000
3891,7/11/2022,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,27000
